2016-03-24-5-37-31PM,1458812251462,1005.93713,61.060307,3
2016-03-24-5-37-32PM,1458812252470,1005.88715,61.48043,3
2016-03-24-5-37-33PM,1458812253497,1006.2269,58.6347,3
2016-03-24-5-37-34PM,1458812254548,1006.04706,60.140797,3
2016-03-24-5-37-35PM,1458812255559,1005.9971,60.560917,3
2016-03-24-5-37-36PM,1458812256576,1006.04706,60.140797,3
2016-03-24-5-37-37PM,1458812257578,1005.9971,60.560917,3
2016-03-24-5-37-38PM,1458812258588,1006.04706,60.140797,3
2016-03-24-5-37-39PM,1458812259615,1006.10706,59.638763,3
2016-03-24-5-37-40PM,1458812260615,1006.0171,60.39181,3
2016-03-24-5-37-41PM,1458812261629,1006.0171,60.39181,3
2016-03-24-5-37-42PM,1458812262642,1005.9971,60.560917,3
2016-03-24-5-37-43PM,1458812263648,1006.077,59.889782,3
2016-03-24-5-37-44PM,1458812264667,1006.10706,59.638763,3
2016-03-24-5-37-45PM,1458812265688,1006.077,59.889782,3
2016-03-24-5-37-46PM,1458812266696,1005.9671,60.811935,3
2016-03-24-5-37-47PM,1458812267719,1006.077,59.889782,3
2016-03-24-5-37-48PM,1458812268733,1006.137,59.38775,3
2016-03-24-5-37-49PM,1458812269755,1006.137,59.38775,3
2016-03-24-5-37-50PM,1458812270763,1006.04706,60.140797,3
2016-03-24-5-37-51PM,1458812271787,1006.167,59.136734,3
2016-03-24-5-37-52PM,1458812272820,1005.9971,60.560917,3
2016-03-24-5-37-53PM,1458812273825,1006.077,59.889782,3
2016-03-24-5-37-54PM,1458812274872,1006.077,59.889782,3
2016-03-24-5-37-55PM,1458812275905,1006.0171,60.39181,3
2016-03-24-5-37-56PM,1458812276933,1006.04706,60.140797,3
2016-03-24-5-37-57PM,1458812277946,1006.04706,60.140797,3
2016-03-24-5-37-58PM,1458812278956,1005.9971,60.560917,3
2016-03-24-5-37-59PM,1458812279960,1006.167,59.136734,3
2016-03-24-5-38-00PM,1458812280966,1006.10706,59.638763,3
2016-03-24-5-38-01PM,1458812281975,1006.077,59.889782,3
2016-03-24-5-38-02PM,1458812282982,1005.9971,60.560917,3
2016-03-24-5-38-03PM,1458812283989,1006.077,59.889782,3
2016-03-24-5-38-04PM,1458812284998,1005.9671,60.811935,3
2016-03-24-5-38-06PM,1458812286027,1006.077,59.889782,3
2016-03-24-5-38-07PM,1458812287051,1006.04706,60.140797,3
2016-03-24-5-38-08PM,1458812288051,1006.137,59.38775,3
2016-03-24-5-38-09PM,1458812289056,1006.19696,58.885715,3
2016-03-24-5-38-10PM,1458812290060,1006.0171,60.39181,3
2016-03-24-5-38-11PM,1458812291078,1006.04706,60.140797,3
2016-03-24-5-38-12PM,1458812292122,1006.0171,60.39181,3
2016-03-24-5-38-13PM,1458812293135,1006.04706,60.140797,3
2016-03-24-5-38-14PM,1458812294160,1006.077,59.889782,3
2016-03-24-5-38-15PM,1458812295186,1006.04706,60.140797,3
2016-03-24-5-38-16PM,1458812296209,1006.077,59.889782,3
2016-03-24-5-38-17PM,1458812297212,1006.04706,60.140797,3
2016-03-24-5-38-18PM,1458812298222,1006.04706,60.140797,3
2016-03-24-5-38-19PM,1458812299254,1006.167,59.136734,3
2016-03-24-5-38-20PM,1458812300264,1006.167,59.136734,3
2016-03-24-5-38-21PM,1458812301281,1006.10706,59.638763,3
2016-03-24-5-38-22PM,1458812302292,1006.077,59.889782,3
2016-03-24-5-38-23PM,1458812303297,1006.167,59.136734,3
2016-03-24-5-38-24PM,1458812304306,1006.077,59.889782,3
2016-03-24-5-38-25PM,1458812305311,1006.167,59.136734,3
2016-03-24-5-38-26PM,1458812306318,1005.9971,60.560917,3
2016-03-24-5-38-27PM,1458812307322,1006.04706,60.140797,3
2016-03-24-5-38-28PM,1458812308334,1006.077,59.889782,3
2016-03-24-5-38-29PM,1458812309340,1006.10706,59.638763,3
2016-03-24-5-38-30PM,1458812310354,1006.167,59.136734,3
2016-03-24-5-38-31PM,1458812311355,1006.167,59.136734,3
2016-03-24-5-38-32PM,1458812312361,1006.10706,59.638763,3
